Column1,X,date,year,day,hhmmss,pixel_number,BH_Block,BH_Vine,BH_Leaf,round,E,A,Ci,gsw,Fv.Fm,Leaf_wp_bar,Stem_wp_bar,Leak,wrong_vine,Tleaf,leaf_temp_C
185,93,NA,2019,193,NA,45,B1_R2,2,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
186,93,NA,2019,206,NA,34,B1_R2,4,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
187,94,NA,2019,193,NA,45,B1_R2,2,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
188,94,NA,2019,206,NA,34,B1_R2,4,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
189,95,NA,2019,193,NA,45,B1_R2,2,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
190,95,NA,2019,206,NA,34,B1_R2,4,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
823,412,7/1/2019,2019,182,11:35:47 AM,75,B2_R3,5,1,2,0.001799053,8.139868927,174.9582161,0.062938909,0.776632986,16.4,NA,No,No,35.44422903,NA
192,96,NA,2019,193,NA,45,B1_R2,2,1,6,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
825,413,7/1/2019,2019,182,3:48:42 PM,75,B2_R3,5,1,3,0.001499206,6.832372061,124.5962869,0.042459514,0.776632986,NA,NA,No,No,38.33469355,NA
827,414,7/1/2019,2019,182,6:01:10 PM,75,B2_R3,5,1,4,0.001113716,4.922866357,160.6340733,0.035262326,0.776632986,NA,NA,No,No,36.21389032,NA
845,423,7/1/2019,2019,182,7:39:14 AM,75,B2_R3,6,1,1,0.001037249,-0.400273123,399.7123611,0.082505477,0.7601517,7.5,NA,No,No,22.25240323,NA
196,98,NA,2019,182,NA,45,B1_R2,3,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
869,435,7/1/2019,2019,182,6:24:48 AM,23,B3_R1,1,1,1,0.010713348,-0.643141367,393.8743435,8.049132114,0.726280626,0.9,NA,No,No,15.00880968,NA
198,99,NA,2019,182,NA,45,B1_R2,3,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
893,447,7/1/2019,2019,182,6:28:23 AM,23,B3_R1,2,1,1,0.000688754,-0.558438192,407.388548,0.06243124,0.772980604,3.6,NA,No,No,17.37830645,NA
200,100,NA,2019,182,NA,45,B1_R2,3,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
201,101,NA,2019,182,NA,45,B1_R2,3,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
202,101,NA,2019,213,NA,34,B1_R2,4,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
203,102,NA,2019,186,NA,45,B1_R2,3,1,NA,NA,NA,NA,NA,NA,13.2,11.1,No,No,NA,NA
204,102,NA,2019,213,NA,34,B1_R2,4,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
895,448,7/1/2019,2019,182,10:52:55 AM,23,B3_R1,2,1,2,0.004507353,17.36271059,230.5974263,0.187703873,0.776632986,11,NA,No,No,33.77061613,NA
206,103,NA,2019,213,NA,34,B1_R2,4,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
207,104,NA,2019,193,NA,45,B1_R2,3,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
208,104,NA,2019,213,NA,34,B1_R2,4,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
209,105,NA,2019,193,NA,45,B1_R2,3,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
210,105,NA,2019,213,NA,34,B1_R2,4,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
897,449,7/1/2019,2019,182,2:21:30 PM,23,B3_R1,2,1,3,0.004539192,16.19705376,227.6826865,0.169616775,0.776632986,NA,NA,No,No,35.43870645,NA
212,106,NA,2019,193,NA,45,B1_R2,3,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
899,450,7/1/2019,2019,182,5:34:25 PM,23,B3_R1,2,1,4,0.002252242,7.582976691,169.1157707,0.058193788,0.776632986,NA,NA,No,No,37.36979677,NA
214,107,NA,2019,193,NA,45,B1_R2,3,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
919,460,7/1/2019,2019,182,6:40:34 AM,23,B3_R1,3,1,1,0.000613634,-0.792551454,414.2384429,0.064866674,0.788038787,3.8,NA,No,No,17.34656452,NA
216,108,NA,2019,193,NA,45,B1_R2,3,1,6,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
943,472,7/1/2019,2019,182,6:43:01 AM,23,B3_R1,4,1,1,0.00038377,-0.036656513,394.9907706,0.038755631,0.742841264,2.5,NA,No,No,17.58708065,NA
945,473,7/1/2019,2019,182,10:59:41 AM,23,B3_R1,4,1,2,0.004019244,16.11635536,226.6541516,0.168585563,0.776632986,11.1,NA,No,No,33.27857097,NA
947,474,7/1/2019,2019,182,2:27:58 PM,23,B3_R1,4,1,3,0.00542294,17.91081292,218.5986236,0.179482712,0.776632986,10.2,8.7,No,No,36.55679032,NA
949,475,7/1/2019,2019,182,4:57:34 PM,23,B3_R1,4,1,4,0.001944756,8.898537757,154.3898874,0.062527799,0.776632986,10.6,NA,No,No,36.39059355,NA
951,476,7/1/2019,2019,182,7:03:45 PM,23,B3_R1,4,1,5,0.000527802,3.139943496,159.6641642,0.022069017,0.776632986,7,NA,No,No,31.86111935,NA
967,484,7/1/2019,2019,182,6:48:04 AM,23,B3_R1,5,1,1,0.000970031,-0.325003628,399.0073442,0.115306749,0.794698066,1.9,NA,No,No,16.7888129,NA
991,496,7/1/2019,2019,182,6:52:21 AM,23,B3_R1,6,1,1,0.000887114,-0.348416154,399.8538819,0.092953042,0.787152574,4.2,NA,No,No,17.91504194,NA
993,497,7/1/2019,2019,182,11:05:36 AM,23,B3_R1,6,1,2,0.002857181,16.01984652,158.9554518,0.116795946,0.776632986,10.8,NA,No,No,33.58403871,NA
995,498,7/1/2019,2019,182,2:35:30 PM,23,B3_R1,6,1,3,0.00267961,10.84731678,173.0972189,0.083269215,0.776632986,NA,NA,No,No,36.92019677,NA
997,499,7/1/2019,2019,182,5:26:29 PM,23,B3_R1,6,1,4,0.001481198,7.284739345,145.701685,0.048824469,0.776632986,NA,NA,No,No,36.12433548,NA
1015,508,7/1/2019,2019,182,8:28:43 AM,78,B3_R2,1,1,1,0.004008846,-1.147463052,396.9112879,0.309140274,0.712273728,6.9,NA,No,No,25.23516129,NA
228,114,NA,2019,186,NA,45,B1_R2,4,1,NA,NA,NA,NA,NA,NA,14.8,11.8,No,No,NA,NA
1017,509,7/1/2019,2019,182,12:08:01 PM,78,B3_R2,1,1,2,0.006726048,21.27495404,244.9439033,0.265286712,0.776632986,12.9,NA,No,No,35.31689677,NA
1019,510,7/1/2019,2019,182,3:23:42 PM,78,B3_R2,1,1,3,0.003850755,12.54449283,203.3884191,0.114328523,0.776632986,NA,NA,No,No,38.25115806,NA
1021,511,7/1/2019,2019,182,6:11:32 PM,78,B3_R2,1,1,4,0.001639065,7.657893605,163.024535,0.055901271,0.776632986,NA,NA,No,No,35.45020323,NA
232,116,NA,2019,248,NA,34,B1_R2,4,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
233,117,NA,2019,193,NA,45,B1_R2,4,1,3,NA,NA,NA,NA,NA,14.5,NA,No,No,NA,NA
234,117,NA,2019,248,NA,34,B1_R2,4,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1039,520,7/1/2019,2019,182,8:30:49 AM,78,B3_R2,2,1,1,0.00121682,-0.840925993,408.0116144,0.074721552,0.774975295,7.3,NA,No,No,26.22520323,NA
236,118,NA,2019,248,NA,34,B1_R2,4,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1065,533,7/1/2019,2019,182,8:24:02 AM,78,B3_R2,3,1,1,0.004441172,-0.928658339,394.914729,0.349765496,0.793051612,6.3,NA,No,No,25.06167097,NA
238,119,NA,2019,248,NA,34,B1_R2,4,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1067,534,7/1/2019,2019,182,12:02:11 PM,78,B3_R2,3,1,2,0.003306827,12.09347289,208.4951245,0.114594084,0.776632986,10.8,NA,No,No,35.71550323,NA
240,120,NA,2019,248,NA,34,B1_R2,4,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1069,535,7/1/2019,2019,182,3:17:14 PM,78,B3_R2,3,1,3,0.001986555,7.637565139,163.3663255,0.056154789,0.776632986,13.5,9.6,No,No,38.40981935,NA
242,121,NA,2019,206,NA,34,B1_R2,5,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1071,536,7/1/2019,2019,182,6:17:25 PM,78,B3_R2,3,1,4,0.001107409,5.553538989,151.9556869,0.038130076,0.776632986,7,NA,No,No,35.06909677,NA
244,122,NA,2019,206,NA,34,B1_R2,5,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1073,537,7/1/2019,2019,182,7:26:48 PM,78,B3_R2,3,1,5,0.000730985,7.591495182,8.334058176,0.032782657,0.776632986,7.4,NA,No,No,31.04414,NA
246,123,NA,2019,206,NA,34,B1_R2,5,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1089,545,7/1/2019,2019,182,8:25:32 AM,78,B3_R2,4,1,1,0.003643256,-1.043575684,396.6243002,0.251356251,0.746921716,6.2,NA,No,No,25.64961935,NA
248,124,NA,2019,206,NA,34,B1_R2,5,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
249,125,NA,2019,182,NA,45,B1_R2,5,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
250,125,NA,2019,206,NA,34,B1_R2,5,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1113,557,7/1/2019,2019,182,8:14:35 AM,78,B3_R2,5,1,1,0.001489946,-0.729313279,401.7598529,0.114517036,0.779913178,6.4,NA,No,No,24.27243548,NA
252,126,NA,2019,186,NA,45,B1_R2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1115,558,7/1/2019,2019,182,11:54:35 AM,78,B3_R2,5,1,2,0.00543622,19.08210172,241.4629411,0.223040698,0.776632986,13.1,NA,No,No,34.06578387,NA
254,127,NA,2019,193,NA,45,B1_R2,5,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1117,559,7/1/2019,2019,182,3:10:32 PM,78,B3_R2,5,1,3,0.003876737,13.52600566,193.7659404,0.11397644,0.776632986,NA,NA,No,No,37.87835161,NA
256,128,NA,2019,193,NA,45,B1_R2,5,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1119,560,7/1/2019,2019,182,6:22:37 PM,78,B3_R2,5,1,4,0.001104782,6.12717162,128.5267623,0.038139105,0.776632986,NA,NA,No,No,34.82642258,NA
258,129,NA,2019,193,NA,45,B1_R2,5,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1137,569,7/1/2019,2019,182,8:17:27 AM,78,B3_R2,6,1,1,0.002578023,-0.761509104,397.6034458,0.210425896,0.792530252,6.8,NA,No,No,24.41279677,NA
260,130,NA,2019,193,NA,45,B1_R2,5,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
261,131,NA,2019,193,NA,45,B1_R2,5,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
262,131,NA,2019,213,NA,34,B1_R2,5,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
263,132,NA,2019,193,NA,45,B1_R2,5,1,6,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
264,132,NA,2019,213,NA,34,B1_R2,5,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1161,581,7/1/2019,2019,182,8:33:39 AM,48,B3_R3,1,1,1,0.001521513,-0.713919001,400.6298222,0.101311457,0.775690455,8.9,NA,No,No,25.20825806,NA
266,133,NA,2019,213,NA,34,B1_R2,5,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
267,134,NA,2019,182,NA,45,B1_R2,6,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
268,134,NA,2019,213,NA,34,B1_R2,5,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
269,135,NA,2019,182,NA,45,B1_R2,6,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
270,135,NA,2019,213,NA,34,B1_R2,5,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1185,593,7/1/2019,2019,182,8:36:43 AM,48,B3_R3,2,1,1,0.001146174,-0.752393438,406.434241,0.074766121,0.775310944,8.5,NA,No,No,25.35561935,NA
272,136,NA,2019,182,NA,45,B1_R2,6,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1187,594,7/1/2019,2019,182,11:49:03 AM,48,B3_R3,2,1,2,0.00477407,14.83570211,247.6751873,0.204896591,0.774975295,11.2,NA,No,No,34.32789355,NA
274,137,NA,2019,182,NA,45,B1_R2,6,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1189,595,7/1/2019,2019,182,2:58:11 PM,48,B3_R3,2,1,3,0.001928846,7.714598146,162.9958888,0.058962536,0.774975295,NA,NA,No,No,37.30103548,NA
1191,596,7/1/2019,2019,182,5:42:09 PM,48,B3_R3,2,1,4,0.002123923,8.131984307,183.3667905,0.068837409,0.774975295,NA,NA,No,No,36.46821379,NA
1209,605,7/1/2019,2019,182,8:39:28 AM,48,B3_R3,3,1,1,0.00155864,-0.494368693,397.9816531,0.106235204,0.762383293,13.5,NA,No,No,25.10245484,NA
278,139,NA,2019,193,NA,45,B1_R2,6,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1211,606,7/1/2019,2019,182,11:55:37 AM,48,B3_R3,3,1,2,0.001266313,7.141461255,112.9058811,0.0432754,0.774975295,14.6,NA,No,No,35.64832258,NA
1213,607,7/1/2019,2019,182,3:04:11 PM,48,B3_R3,3,1,3,0.001582783,5.753910962,170.8661899,0.045169079,0.774975295,14.9,13.8,No,No,38.16002581,NA
1215,608,7/1/2019,2019,182,5:48:20 PM,48,B3_R3,3,1,4,0.000980866,4.22768442,170.523304,0.032378848,0.774975295,14.5,NA,No,No,36.15945517,NA
1217,609,7/1/2019,2019,182,7:23:56 PM,48,B3_R3,3,1,5,0.000599997,3.089587982,186.8449963,0.025111352,0.774975295,13.2,NA,No,No,32.11614194,NA
1233,617,7/1/2019,2019,182,8:43:12 AM,48,B3_R3,4,1,1,0.002356369,-1.198345893,402.5631928,0.154920087,0.728486851,NA,NA,No,No,25.48263548,NA
1257,629,7/1/2019,2019,182,8:48:27 AM,48,B3_R3,5,1,1,0.000880715,-1.235561412,426.0320674,0.054317201,0.717415237,NA,NA,No,No,26.02927419,NA
1281,641,7/1/2019,2019,182,8:53:26 AM,48,B3_R3,6,1,1,0.001749991,-0.611357105,397.9586255,0.103239978,0.776632986,NA,NA,No,No,26.77288065,NA
1283,642,7/1/2019,2019,182,12:01:12 PM,48,B3_R3,6,1,2,0.002962423,9.914040602,212.8159541,0.10122102,0.774975295,14.9,NA,No,No,36.2850129,NA
1285,643,7/1/2019,2019,182,3:11:00 PM,48,B3_R3,6,1,3,0.001923032,7.222412275,182.4382438,0.060637573,0.774975295,NA,NA,No,No,37.34309355,NA
1287,644,7/1/2019,2019,182,5:53:53 PM,48,B3_R3,6,1,4,0.001663704,6.407032653,192.045027,0.055907421,0.774975295,NA,NA,No,No,36.32465862,NA
1313,657,7/1/2019,2019,182,10:34:22 AM,35,B1_R1,2,2,2,0.004597799,13.15725427,253.5495509,0.189440541,0.774975295,NA,NA,NA,NA,33.45898065,NA
1315,658,7/1/2019,2019,182,2:13:04 PM,35,B1_R1,2,2,3,0.007723023,16.85300027,248.1049955,0.254171183,0.774975295,NA,NA,NA,NA,37.76504194,NA
1317,659,7/1/2019,2019,182,4:52:56 PM,35,B1_R1,2,2,4,0.003814788,10.8975231,234.7095329,0.13186664,0.774975295,NA,NA,NA,NA,36.11012069,NA
292,146,NA,2019,248,NA,34,B1_R2,5,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1321,661,7/1/2019,2019,182,10:39:05 AM,35,B1_R1,4,2,2,0.00426187,16.56109932,213.8344568,0.179731753,0.774975295,NA,NA,NA,NA,33.37756452,NA
294,147,NA,2019,248,NA,34,B1_R2,5,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1323,662,7/1/2019,2019,182,2:26:27 PM,35,B1_R1,4,2,3,0.004145799,11.07684228,222.4811882,0.125098425,0.774975295,NA,NA,NA,NA,38.5246129,NA
296,148,NA,2019,248,NA,34,B1_R2,5,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
297,149,NA,2019,182,NA,55,B1_R3,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
298,149,NA,2019,248,NA,34,B1_R2,5,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1325,663,7/1/2019,2019,182,4:39:31 PM,35,B1_R1,4,2,4,0.003279362,9.583603428,217.7670748,0.101918199,0.774975295,NA,NA,NA,NA,37.75947241,NA
300,150,NA,2019,248,NA,34,B1_R2,5,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1327,664,7/1/2019,2019,182,6:57:08 PM,35,B1_R1,4,2,5,0.000863443,2.90591028,249.038888,0.034879034,0.774975295,NA,NA,NA,NA,33.27239677,NA
302,151,NA,2019,193,NA,55,B1_R3,1,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1343,672,7/1/2019,2019,182,10:43:52 AM,35,B1_R1,6,2,2,0.006575891,15.92520037,279.9458948,0.310831752,0.774975295,NA,NA,NA,NA,33.56116129,NA
304,152,NA,2019,193,NA,55,B1_R3,1,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1345,673,7/1/2019,2019,182,2:17:41 PM,35,B1_R1,6,2,3,0.00687851,16.36754301,246.2092161,0.236691372,0.774975295,NA,NA,NA,NA,37.48194516,NA
306,153,NA,2019,193,NA,55,B1_R3,1,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1347,674,7/1/2019,2019,182,4:59:11 PM,35,B1_R1,6,2,4,0.000652514,2.673158686,174.0982533,0.020619772,0.774975295,NA,NA,NA,NA,36.66851724,NA
308,154,NA,2019,193,NA,55,B1_R3,1,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1359,680,7/1/2019,2019,182,10:09:44 AM,45,B1_R2,1,2,2,0.002959167,11.30171881,259.1181991,0.160488186,0.774975295,NA,NA,NA,NA,30.65344839,NA
310,155,NA,2019,193,NA,55,B1_R3,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
311,156,NA,2019,193,NA,55,B1_R3,1,1,6,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
312,156,NA,2019,209,NA,34,B1_R2,6,1,1,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA
1361,681,7/1/2019,2019,182,1:53:21 PM,45,B1_R2,1,2,3,0.0019808,9.137254727,105.6645948,0.055141842,0.774975295,NA,NA,NA,NA,38.59243871,NA
314,157,NA,2019,209,NA,34,B1_R2,6,1,2,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA
315,158,NA,2019,182,NA,55,B1_R3,2,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
316,158,NA,2019,209,NA,34,B1_R2,6,1,3,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA
317,159,NA,2019,182,NA,55,B1_R3,2,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
318,159,NA,2019,209,NA,34,B1_R2,6,1,4,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA
319,160,NA,2019,182,NA,55,B1_R3,2,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
320,160,NA,2019,209,NA,34,B1_R2,6,1,5,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA
1363,682,7/1/2019,2019,182,5:05:39 PM,45,B1_R2,1,2,4,0.003148715,10.71647351,211.3707109,0.109365475,0.774975295,NA,NA,NA,NA,36.08680345,NA
322,161,NA,2019,182,NA,55,B1_R3,2,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1375,688,7/1/2019,2019,182,10:18:40 AM,45,B1_R2,4,2,2,0.002515195,9.272608373,226.3970495,0.101804361,0.774975295,NA,NA,NA,NA,32.14567419,NA
324,162,NA,2019,186,NA,55,B1_R3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1377,689,7/1/2019,2019,182,1:45:40 PM,45,B1_R2,4,2,3,1.88686e-05,0.617427135,-1459.427892,0.000522971,0.774975295,NA,NA,NA,NA,38.40375161,NA
326,163,NA,2019,193,NA,55,B1_R3,2,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1379,690,7/1/2019,2019,182,5:12:20 PM,45,B1_R2,4,2,4,0.001354767,5.095976834,193.6829126,0.044403165,0.774975295,NA,NA,NA,NA,36.22350345,NA
1381,691,7/1/2019,2019,182,7:05:13 PM,45,B1_R2,4,2,5,0.000513597,2.017581289,225.9371232,0.020391314,0.774975295,NA,NA,NA,NA,33.12156774,NA
1395,698,7/1/2019,2019,182,10:25:00 AM,45,B1_R2,5,2,2,0.003329285,12.36392815,231.9302147,0.145070336,0.774975295,NA,NA,NA,NA,32.92971935,NA
330,165,NA,2019,193,NA,55,B1_R3,2,1,3,NA,NA,NA,NA,NA,14.4,NA,No,No,NA,NA
1397,699,7/1/2019,2019,182,1:59:06 PM,45,B1_R2,5,2,3,0.004630148,13.04577992,215.092497,0.142435813,0.774975295,NA,NA,NA,NA,38.06150645,NA
332,166,NA,2019,227,NA,34,B1_R2,6,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1399,700,7/1/2019,2019,182,5:18:31 PM,45,B1_R2,5,2,4,0.002766014,9.190336471,212.5993427,0.093172608,0.774975295,NA,NA,NA,NA,36.40251724,NA
334,167,NA,2019,227,NA,34,B1_R2,6,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1413,707,7/1/2019,2019,182,11:03:59 AM,55,B1_R3,1,2,2,0.004286224,12.84320814,233.3783407,0.156848414,0.774975295,NA,NA,NA,NA,33.72395806,NA
336,168,NA,2019,227,NA,34,B1_R2,6,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1415,708,7/1/2019,2019,182,2:44:11 PM,55,B1_R3,1,2,3,0.002541881,8.160297765,199.2924481,0.076446127,0.774975295,NA,NA,NA,NA,37.98518065,NA
338,169,NA,2019,227,NA,34,B1_R2,6,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1417,709,7/1/2019,2019,182,5:25:02 PM,55,B1_R3,1,2,4,0.001661013,6.729656416,175.1009237,0.053808229,0.774975295,NA,NA,NA,NA,36.99026897,NA
340,170,NA,2019,227,NA,34,B1_R2,6,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1429,715,7/1/2019,2019,182,10:58:15 AM,55,B1_R3,3,2,2,0.001248156,6.540434381,173.0777394,0.050941417,0.774975295,NA,NA,NA,NA,33.4014871,NA
342,171,NA,2019,232,NA,34,B1_R2,6,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1431,716,7/1/2019,2019,182,2:37:48 PM,55,B1_R3,3,2,3,0.001694671,4.73945518,201.380732,0.044010868,0.774975295,NA,NA,NA,NA,38.83617097,NA
344,172,NA,2019,232,NA,34,B1_R2,6,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1433,717,7/1/2019,2019,182,5:31:34 PM,55,B1_R3,3,2,4,0.00077954,3.626851206,121.1601449,0.022408153,0.774975295,NA,NA,NA,NA,38.06926207,NA
346,173,NA,2019,232,NA,34,B1_R2,6,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1435,718,7/1/2019,2019,182,7:13:33 PM,55,B1_R3,3,2,5,0.000883825,4.722435615,175.8299553,0.036726663,0.774975295,NA,NA,NA,NA,32.59582258,NA
348,174,NA,2019,232,NA,34,B1_R2,6,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1449,725,7/1/2019,2019,182,10:50:46 AM,55,B1_R3,5,2,2,0.00338554,13.2411987,232.7489192,0.156796656,0.774975295,NA,NA,NA,NA,32.73459355,NA
350,175,NA,2019,232,NA,34,B1_R2,6,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1451,726,7/1/2019,2019,182,2:49:11 PM,55,B1_R3,5,2,3,0.001694815,6.252104185,180.3735962,0.051656923,0.774975295,NA,NA,NA,NA,37.53138387,NA
1453,727,7/1/2019,2019,182,5:37:07 PM,55,B1_R3,5,2,4,0.000835339,3.962531245,132.345947,0.025620083,0.774975295,NA,NA,NA,NA,36.93328966,NA
1463,732,7/1/2019,2019,182,2:06:02 PM,13,B2_R1,1,2,3,0.007917368,21.8039033,258.6025185,0.292610639,0.776632986,NA,NA,NA,NA,35.4307129,NA
354,177,NA,2019,193,NA,55,B1_R3,3,1,3,NA,NA,NA,NA,NA,14,NA,No,No,NA,NA
1465,733,7/1/2019,2019,182,4:33:32 PM,13,B2_R1,1,2,4,0.004927933,14.34318415,247.984713,0.174061959,0.776632986,NA,NA,NA,NA,35.39140968,NA
1467,734,7/1/2019,2019,182,10:36:06 AM,13,B2_R1,2,2,2,0.003556583,15.56370116,228.4894421,0.162624296,0.776632986,NA,NA,NA,NA,31.43958387,NA
1479,740,7/1/2019,2019,182,1:57:01 PM,13,B2_R1,3,2,3,0.003636827,14.99111306,190.7722173,0.126568304,0.776632986,NA,NA,NA,NA,35.49753871,NA
1481,741,7/1/2019,2019,182,4:39:56 PM,13,B2_R1,3,2,4,0.00277901,12.56081857,153.0592993,0.088584065,0.776632986,NA,NA,NA,NA,36.38897742,NA
1483,742,7/1/2019,2019,182,6:58:26 PM,13,B2_R1,3,2,5,-1.57e-05,6.79312361,16452.68573,-0.000663651,0.776632986,NA,NA,NA,NA,31.70617097,NA
1495,748,7/1/2019,2019,182,10:44:37 AM,13,B2_R1,5,2,2,0.004219871,18.17469474,211.8542544,0.173484982,0.776632986,NA,NA,NA,NA,32.61564516,NA
1497,749,7/1/2019,2019,182,2:14:41 PM,13,B2_R1,5,2,3,0.004321486,14.12167847,192.7931764,0.121598033,0.776632986,NA,NA,NA,NA,36.35403226,NA
1499,750,7/1/2019,2019,182,2:13:21 PM,13,B2_R1,5,2,3,0.005125658,15.86348975,205.3719941,0.147566086,0.776632986,NA,NA,NA,NA,36.21145484,NA
1501,751,7/1/2019,2019,182,4:46:01 PM,13,B2_R1,5,2,4,0.004631519,15.95343701,219.564711,0.159001226,0.776632986,NA,NA,NA,NA,36.07316774,NA
364,182,NA,2019,182,NA,55,B1_R3,4,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1511,756,7/1/2019,2019,182,11:16:51 AM,27,B2_R2,1,2,2,0.002820945,9.578995227,218.071725,0.100677857,0.774975295,NA,NA,NA,NA,34.1340129,NA
366,183,NA,2019,182,NA,55,B1_R3,4,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
1513,757,7/1/2019,2019,182,3:35:50 PM,27,B2_R2,1,2,3,0.001085377,4.021028554,188.8234923,0.033932733,0.774975295,NA,NA,NA,NA,37.19454194,NA
