"","X.1","X","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep","leaf_temp_C"
"117",237,119,"07-12-2019",2019,193,"9:20:18",45,"B1_R2",4,1,"2",0.002236247,11.18021609,223.1182253,0.111595611,0.822410922,30.02209355,30.48115806,2.014963204,51.39472657,-10.6,NA,"No","No",3,1,NA
"118",239,120,"07-12-2019",2019,193,"11:49:42",45,"B1_R2",4,1,"3",0.002440556,9.376721311,155.8233764,0.067130574,0.822410922,39.08886774,38.70949677,3.540658488,50.88003319,-14.5,NA,"No","No",3,1,NA
"119",241,121,"07-12-2019",2019,193,"13:59:51",45,"B1_R2",4,1,"4",0.001962238,6.162026974,141.3821578,0.042093273,0.822410922,43.12103226,42.52647742,4.448380885,50.67268487,-15.8,-12.1,"No","No",3,1,NA
"120",243,122,"07-12-2019",2019,193,"17:10:12",45,"B1_R2",4,1,"5",0.001255127,3.157612147,177.6878335,0.025698389,0.760068969,44.17663871,44.12964516,4.593078805,50.39632301,-14.82,NA,"No","No",3,1,NA
"121",245,123,"07-12-2019",2019,193,"19:22:58",45,"B1_R2",4,1,"6",0.000635591,2.925793299,248.6878408,0.033424892,0.822410922,35.40150968,36.34723226,1.837260498,64.72919685,-10,NA,"No","No",3,1,NA
"122",247,124,"07-01-2019",2019,182,"6:33:15",45,"B1_R2",5,1,"1",0.000486003,0.050992477,390.9889163,0.052967922,0.795749555,16.70626452,17.29162903,0.926605553,49.57869637,-5.4,NA,"No","No",3,1,NA
"123",249,125,"07-01-2019",2019,182,"10:23:42",45,"B1_R2",5,1,"2",0.003039241,12.87366889,225.5106207,0.143642808,0.774975295,32.4377871,33.56979355,2.125358198,53.09173645,-10.6,NA,"No","No",3,1,NA
"124",251,126,"07-01-2019",2019,182,"13:57:15",45,"B1_R2",5,1,"3",0.004527875,11.59332712,226.325081,0.135727649,0.774975295,38.47720968,38.82554839,3.294316489,50.81297808,NA,NA,"No","No",3,1,NA
"125",252,126,"07-28-2019",2019,209,"5:53:19",34,"B1_R2",5,1,"1",0.000892729,2.356993392,334.4546078,0.069998954,0.823782831,22.70266774,24.01037419,1.28236153,49.61935203,-1.5,NA,"No","No",1,2,NA
"126",253,127,"07-01-2019",2019,182,"17:16:49",45,"B1_R2",5,1,"4",0.002853378,9.305396152,214.7441883,0.09586477,0.774975295,36.34746207,36.43936897,2.923786328,51.6800703,NA,NA,"No","No",3,1,NA
"127",254,127,"07-28-2019",2019,209,"08:44:31",34,"B1_R2",5,1,"2",0.009830749,18.04783833,298.9255927,0.502736614,0.791868226,33.15144118,35.86079412,2.125805994,50.13202056,-5.8,NA,"No","No",1,2,"27.5"
"128",255,128,"07-28-2019",2019,209,"11:28:49",34,"B1_R2",5,1,"3",0.014218409,19.69223772,282.8186564,0.492000072,-2.468867793,38.96427143,41.44358571,3.093086748,48.97093998,-11.9,NA,"No","No",1,2,"29.3"
"129",257,129,"07-28-2019",2019,209,"13:38:00",34,"B1_R2",5,1,"4",0.018130427,17.74658679,293.2205484,0.548488772,0.791868226,42.974,45.61161935,3.517450783,51.85995357,-12,-6.3,"No","No",1,2,"33"
"130",259,130,"07-28-2019",2019,209,"16:33:38",34,"B1_R2",5,1,"5",0.012959329,15.90382636,268.4916411,0.321535233,-2.468867793,44.92713548,46.52793548,4.051481515,53.24910935,-13,NA,"No","No",1,2,"33.5"
"131",271,136,"07-01-2019",2019,182,"6:36:10",45,"B1_R2",6,1,"1",0.000435621,-0.261803194,402.8403281,0.049210646,0.803405243,16.4836129,17.35090968,0.893281342,49.72006558,-6.1,NA,"No","No",3,1,NA
"132",272,136,"08-15-2019",2019,227,"05:55:48",34,"B1_R2",5,1,"1",0.001038478,-1.4838264,419.8851687,0.081333895,0.83759414,22.58305484,23.56999355,1.2884455,50.05680583,-2.4,NA,"No","No",1,2,NA
"133",273,137,"08-15-2019",2019,227,"8:28:56",34,"B1_R2",5,1,"2",0.00756876,15.2854274,301.4492373,0.40216213,0.804241053,31.33659677,32.87596129,2.015287616,51.49289095,-7.5,NA,"No","No",1,2,"22"
"134",275,138,"08-15-2019",2019,227,"11:06:19",34,"B1_R2",5,1,"3",0.011715622,25.28156633,278.6103541,0.42589309,0.906757924,38.15079677,39.79076129,2.910287253,51.85504023,-12.1,NA,"No","No",1,2,"28.4"
"135",277,139,"08-15-2019",2019,227,"13:31:50",34,"B1_R2",5,1,"4",0.009136699,12.26751965,255.8039482,0.201432206,0.804241053,44.72579677,45.3721871,4.460466532,51.32376208,-12.9,-8.5,"No","No",1,2,"36.4"
"136",279,140,"08-15-2019",2019,227,"16:26:17",34,"B1_R2",5,1,"5",0.012275928,17.79208634,255.4990833,0.2560725,0.906757924,45.12859677,47.2584,4.762039266,45.66499485,-11.5,NA,"No","No",1,2,"34.6"
"137",281,141,"07-05-2019",2019,186,"12:45:31",45,"B1_R2",6,1,"midday",0.001219791,5.015315168,142.7737553,0.03345933,0.816962262,38.8809,38.77915806,3.527320712,49.74984869,NA,NA,NA,NA,3,1,NA
"138",282,141,"08-20-2019",2019,232,"5:27:11",34,"B1_R2",5,1,"1",0.003875083,-0.879681797,396.5633148,0.427729535,0.807679934,19.42876667,20.33355556,0.994340504,53.03802483,-1.6,NA,"No","No",1,2,NA
"139",283,142,"08-20-2019",2019,232,"8:33:40",34,"B1_R2",5,1,"2",0.003604169,13.97791999,280.1900427,0.252038696,0.820766037,24.76707419,25.40620323,1.499713615,50.22486094,-4.1,NA,"No","No",1,2,"20.8"
"140",285,143,"08-20-2019",2019,232,"10:55:17",34,"B1_R2",5,1,"3",0.007567387,16.54626801,289.7002024,0.377855415,0.814224199,31.96529355,32.86029677,2.135877618,52.46461713,-8.2,NA,"No","No",1,2,"25.6"
"141",287,144,"07-12-2019",2019,193,"9:24:31",45,"B1_R2",6,1,"2",0.002265526,9.770635638,256.3355955,0.119788045,0.822410922,29.60148065,30.75921613,1.906454034,50.7311136,-10.5,NA,"No","No",3,1,NA
"142",288,144,"08-20-2019",2019,232,"12:55:02",34,"B1_R2",5,1,"4",0.010073419,21.85859382,264.958779,0.418001224,0.820766037,34.7521,35.89206,2.570544493,50.57332629,-10.4,-12.9,"No","No",1,2,"27.2"
"143",289,145,"07-12-2019",2019,193,"11:54:38",45,"B1_R2",6,1,"3",0.002437284,7.782352477,188.6349084,0.065638272,0.822410922,39.35910645,38.91728065,3.612341944,50.76476039,-14.2,NA,"No","No",3,1,NA
"144",290,145,"08-20-2019",2019,232,"16:24:06",34,"B1_R2",5,1,"5",0.00595412,14.16636194,259.1550965,0.2221162,0.814224199,36.73095,37.65097,2.720848744,53.45715278,-9.6,NA,"No","No",1,2,"29.9"
"145",291,146,"07-12-2019",2019,193,"14:04:37",45,"B1_R2",6,1,"4",0.002884366,7.92196731,189.8908222,0.068635048,0.822410922,42.3809871,42.64975806,4.04120234,51.22165196,-15.1,-10.9,"No","No",3,1,NA
"146",293,147,"07-12-2019",2019,193,"17:16:50",45,"B1_R2",6,1,"5",0.002565002,5.798252882,211.3190279,0.056787551,0.760068969,43.29178065,43.40596452,4.291713755,51.04211428,-15.61,NA,"No","No",3,1,NA
"147",295,148,"07-12-2019",2019,193,"19:27:10",45,"B1_R2",6,1,"6",0.000453673,4.744885228,37.73999127,0.021763186,0.822410922,35.62038065,36.12056774,2.008699097,63.85391257,-10.3,NA,"No","No",3,1,NA
"148",297,149,"07-01-2019",2019,182,"6:42:35",55,"B1_R3",1,1,"1",0.000436003,-0.368374766,406.3840625,0.04724394,0.799029274,16.84455806,17.43294516,0.930261913,49.79709488,-5.1,NA,"No","No",1,1,NA
"149",299,150,"07-01-2019",2019,182,"11:01:51",55,"B1_R3",1,1,"2",0.003356039,12.10960459,238.0381053,0.148911246,0.774975295,33.06014516,34.7852871,2.263387814,50.26943629,-14.1,NA,"No","No",1,1,NA
"150",301,151,"07-01-2019",2019,182,"14:42:29",55,"B1_R3",1,1,"3",0.00375354,10.53053607,215.4621729,0.112379351,0.774975295,38.17498387,38.34963871,3.280902084,50.70065898,NA,NA,"No","No",1,1,NA
"151",302,151,"07-25-2019",2019,206,"5:23:42",34,"B1_R2",6,1,"1",0.00025281,-0.374043637,421.0426376,0.020037676,0.768451822,21.99337097,23.01824839,1.254104818,49.53630464,-2.4,NA,"Yes","No",1,2,NA
"152",303,152,"07-01-2019",2019,182,"17:22:42",55,"B1_R3",1,1,"4",0.001550056,6.21277795,165.4659925,0.047358541,0.774975295,37.33525517,37.2109,3.169793759,50.97946915,NA,NA,"No","No",1,1,NA
"153",304,152,"07-25-2019",2019,206,"08:26:26",34,"B1_R2",6,1,"2",0.004143139,16.14804522,255.600712,0.220227924,0.780944786,29.93610323,31.38067419,1.935840713,50.08422605,-3.9,NA,"Yes","No",1,2,"24.6"
"154",305,153,"07-25-2019",2019,206,"10:48:48",34,"B1_R2",6,1,"3",0.013935377,27.00452917,285.0110558,0.487827773,0.828194567,37.27486774,39.50029355,3.070242467,46.1324511,-9.9,NA,"Yes","No",1,2,"27.8"
"155",307,154,"07-05-2019",2019,186,"13:33:21",55,"B1_R3",1,1,"midday",0.001497373,5.313442851,179.3551507,0.042040296,0.816962262,39.1942129,39.68677742,3.447482349,50.10527544,NA,NA,NA,NA,1,1,NA
"156",308,154,"07-25-2019",2019,206,"12:50:29",34,"B1_R2",6,1,"4",0.014367365,20.67143451,310.2104884,0.528285293,0.8031225,39.47339032,41.53096452,2.920148455,53.31381801,-14.5,-7.8,"Yes","No",1,2,"34.6"
"157",309,155,"07-25-2019",2019,206,"16:23:26",34,"B1_R2",6,1,"5",0.016694591,20.63703354,268.5355067,0.348348031,0.780944786,41.35552581,43.88148387,4.95316569,33.14018995,-17,NA,"Yes","No",1,2,"32.1"
"158",321,161,"08-01-2019",2019,213,"5:17:29",34,"B1_R2",6,1,"1",0.004427025,-0.65691234,394.0545416,0.434787391,0.804095206,18.11688065,21.19567742,1.119596497,38.27848112,-2,NA,"No","No",1,2,NA
"159",323,162,"07-01-2019",2019,182,"6:46:42",55,"B1_R3",2,1,"1",0.000579275,-0.391471933,403.741637,0.061876098,0.796087586,17.08590323,17.67712581,0.946807881,49.68304958,-7.5,NA,"No","No",1,1,NA
"160",324,162,"08-01-2019",2019,213,"8:09:00",34,"B1_R2",6,1,"2",0.004504471,14.94444493,284.6545686,0.292878882,0.844341626,25.5966,26.69215161,1.62463099,47.5089206,-3.6,NA,"No","No",1,2,"19.8"
"161",325,163,"08-01-2019",2019,213,"10:24:17",34,"B1_R2",6,1,"3",0.0095363,19.58274591,272.9907196,0.395848203,-0.882032144,32.00816774,33.08980323,2.579933152,43.27505309,-6,NA,"No","No",1,2,"23.2"
"162",327,164,"08-01-2019",2019,213,"13:07:10",34,"B1_R2",6,1,"4",0.011308524,22.13500274,265.3496628,0.43520538,0.844341626,36.7806129,38.62197097,2.765361099,50.31839847,-8.8,-4.9,"No","No",1,2,"30.2"
"163",329,165,"08-01-2019",2019,213,"16:15:32",34,"B1_R2",6,1,"5",0.012429903,23.19103036,266.9252234,0.477956225,-0.882032144,37.1801125,38.7606125,2.788094296,51.59604395,-10.5,NA,"No","No",1,2,"28.2"
"164",337,169,"07-12-2019",2019,193,"8:36:57",55,"B1_R3",2,1,"2",0.002467314,13.08303421,241.0005093,0.146494243,0.822410922,27.26682581,28.059,1.71596857,50.41257982,-8.9,NA,"No","No",1,1,NA
"165",339,170,"07-12-2019",2019,193,"11:21:36",55,"B1_R3",2,1,"3",0.002271405,9.164179551,164.8127737,0.067887265,0.822410922,37.43715806,37.18968065,3.27440062,49.95703976,-14.4,NA,"No","No",1,1,NA
"166",341,171,"07-12-2019",2019,193,"13:38:20",55,"B1_R3",2,1,"4",0.003333579,7.651333805,242.2729956,0.090876367,0.822410922,40.93109677,41.90782258,3.560054049,51.56858257,-16.8,-12.1,"No","No",1,1,NA
"167",343,172,"07-12-2019",2019,193,"16:45:05",55,"B1_R3",2,1,"5",0.002607017,4.342293075,232.5342508,0.050100332,0.760068969,45.5954871,45.57955484,4.893747762,50.80123621,-14.61,NA,"No","No",1,1,NA
"168",345,173,"07-12-2019",2019,193,"19:04:11",55,"B1_R3",2,1,"6",0.000777236,4.937170903,127.9139179,0.030252252,0.822410922,37.11292903,37.73654839,2.473511944,58.97364938,-15,NA,"No","No",1,1,NA
"169",347,174,"07-01-2019",2019,182,"6:49:40",55,"B1_R3",3,1,"1",0.000437196,-0.19419534,400.6396105,0.046425061,0.79372617,17.13870323,17.75777742,0.948908008,49.64917353,-5.5,NA,"No","No",1,1,NA
"170",349,175,"07-01-2019",2019,182,"10:55:57",55,"B1_R3",3,1,"2",0.002966654,12.41801304,200.3018586,0.118605415,0.774975295,33.80741935,34.14168065,2.491918284,51.8805168,-13.6,NA,"No","No",1,1,NA
"171",351,176,"07-01-2019",2019,182,"14:35:46",55,"B1_R3",3,1,"3",0.001241527,4.105058146,177.5625418,0.033162273,0.774975295,38.92656774,38.39771613,3.604437503,49.90349489,-15,-11.5,"No","No",1,1,NA
"172",352,176,"09-05-2019",2019,248,"05:36:00",34,"B1_R2",6,1,"1",0.000695521,-0.921558841,420.2815513,0.052701947,0.820938777,23.17567097,24.46830968,1.319988178,49.66623758,-3.7,NA,"No","No",1,2,NA
"173",353,177,"07-01-2019",2019,182,"17:29:00",55,"B1_R3",3,1,"4",0.001143946,5.413267358,137.2935728,0.035967821,0.774975295,37.26753103,37.44172414,3.070472687,51.51448193,-14.3,NA,"No","No",1,1,NA
"174",354,177,"09-05-2019",2019,248,"8:13:00",34,"B1_R2",6,1,"2",0.003492182,13.53103799,267.5122169,0.214001426,0.821130852,27.12204516,27.91766129,1.688889723,50.73278178,-8.1,NA,"No","No",1,2,NA
"175",355,178,"07-01-2019",2019,182,"19:10:58",55,"B1_R3",3,1,"5",0.000948099,4.379266572,201.5481088,0.038998393,0.774975295,32.65560645,33.18636774,2.374873415,50.54187254,-10.6,NA,"No","No",1,1,NA
"176",356,178,"09-05-2019",2019,248,"11:01:36",34,"B1_R2",6,1,"3",0.008445884,19.97198315,264.6085162,0.362488742,0.839705664,33.71770968,34.87327419,2.464504754,49.83098342,-12.4,NA,"No","No",1,2,NA
"177",357,179,"07-05-2019",2019,186,"13:25:24",55,"B1_R3",3,1,"midday",0.001112906,2.472221172,241.675122,0.028840056,0.816962262,40.0325871,39.97689677,3.716147382,50.11031552,NA,NA,NA,NA,1,1,NA
"178",358,179,"09-05-2019",2019,248,"13:19:39",34,"B1_R2",6,1,"4",0.006256363,15.32745301,254.8490398,0.232136182,0.821130852,37.15403226,37.92302903,2.741299041,54.55538449,-16.3,-8.8,"No","No",1,2,NA
"179",359,180,"09-05-2019",2019,248,"16:16:25",34,"B1_R2",6,1,"5",0.007538015,17.4181968,230.9703818,0.228921504,0.839705664,38.75447097,39.19139677,3.331382243,50.75076258,-14.5,NA,"No","No",1,2,NA
"180",361,181,"07-12-2019",2019,193,"06:10:24",55,"B1_R3",3,1,"1",0.000290103,-0.15529315,402.194433,0.028663087,0.809573994,18.53711935,19.5132129,1.011134291,49.68151773,-4.18,NA,"No","No",1,1,NA
"181",362,181,"07-25-2019",2019,206,"05:51:16",55,"B1_R3",1,1,"1",0.000166646,-0.286314326,426.8359325,0.012823561,0.808676302,22.29738333,23.1268,1.286632942,49.81226364,-4.6,NA,"No","No",1,3,NA
"182",363,182,"07-12-2019",2019,193,"8:40:55",55,"B1_R3",3,1,"2",0.004759212,17.06783172,303.0413478,0.345821204,0.822410922,26.62061935,28.44255806,1.467721228,52.19659358,-10,NA,"No","No",1,1,NA
"183",364,182,"07-25-2019",2019,206,"8:28:13",55,"B1_R3",1,1,"2",0.00282396,10.56328825,269.2390566,0.149869427,0.8031225,30.19665806,31.64511935,1.909182272,51.27412144,-7,NA,"No","No",1,3,"24.1"
"184",365,183,"07-12-2019",2019,193,"11:26:40",55,"B1_R3",3,1,"3",0.002077371,7.802146651,187.2711005,0.064111434,0.822410922,37.47312581,37.77950323,3.166441395,50.21318904,-14,NA,"No","No",1,1,NA
"185",366,183,"07-25-2019",2019,206,"10:48:16",55,"B1_R3",1,1,"3",0.004477041,12.24165763,238.4409705,0.140820774,0.780944786,38.41374839,39.06042903,3.147532227,51.92514085,-13.5,NA,"No","No",1,3,"30"
"186",367,184,"07-12-2019",2019,193,"13:28:51",55,"B1_R3",3,1,"4",0.001174883,2.411957498,231.0803641,0.026576329,0.822410922,41.3076871,41.32068387,4.233733257,46.69678355,-14.9,-11.8,"No","No",1,1,NA
"187",368,184,"07-25-2019",2019,206,"13:28:14",55,"B1_R3",1,1,"4",0.005044416,8.316446061,246.0531983,0.105636343,0.828194567,44.32584194,44.58536129,4.596505961,49.9444193,-15.3,-14.2,"No","No",1,3,"37"
"188",369,185,"07-12-2019",2019,193,"16:50:52",55,"B1_R3",3,1,"5",0.001515656,2.502289701,237.5424902,0.029651575,0.760068969,45.45516129,45.60457742,4.783765407,51.12400408,-14.34,NA,"No","No",1,1,NA
"189",370,185,"07-25-2019",2019,206,"16:47:27",55,"B1_R3",1,1,"5",0.005603456,9.792391228,209.9846153,0.099669265,0.8031225,45.58912857,45.16348571,5.392142188,46.73933878,-16,NA,"No","No",1,3,"36.3"
"190",371,186,"07-12-2019",2019,193,"19:08:04",55,"B1_R3",3,1,"6",0.000265549,3.395284941,-101.8659428,0.010973188,0.822410922,36.94844516,37.31958065,2.318276706,61.86207403,-14.8,NA,"No","No",1,1,NA
"191",373,187,"07-01-2019",2019,182,"6:52:28",55,"B1_R3",4,1,"1",0.00044059,-0.406812413,408.0656241,0.046259348,0.78578376,17.27844839,17.87749677,0.95939895,49.61349447,-6.5,NA,"No","No",1,1,NA
"192",381,191,"08-01-2019",2019,213,"05:36:14",55,"B1_R3",1,1,"1",0.000296947,-0.347004717,413.5381344,0.027354114,0.878277877,19.40426774,20.34745484,1.083690127,49.12200968,-4.3,NA,"No","No",1,3,NA
"193",383,192,"07-05-2019",2019,186,"13:15:30",55,"B1_R3",4,1,"midday",0.001066431,4.782565555,102.4214325,0.027336982,0.816962262,40.44964839,40.62395484,3.748599104,50.16725717,NA,NA,NA,NA,1,1,NA
"194",384,192,"08-01-2019",2019,213,"9:32:01",55,"B1_R3",1,1,"2",0.003855246,12.67775355,273.0796125,0.211933674,-0.882032144,29.58322581,30.81829355,1.87354348,51.19932458,-8.9,NA,"No","No",1,3,"26.4"
"195",385,193,"08-01-2019",2019,213,"11:06:12",55,"B1_R3",1,1,"3",0.007446904,15.82165205,270.3552073,0.288216681,0.844341626,35.28694839,36.28739355,2.673747538,50.54631092,-10.6,NA,"No","No",1,3,"28.4"
"196",387,194,"07-12-2019",2019,193,"06:13:14",55,"B1_R3",4,1,"1",0.000263739,-0.135401621,401.75417,0.024889987,0.804893088,18.66429355,19.47942581,1.057643324,48.4925327,-4.51,NA,"No","No",1,1,NA
"197",388,194,"08-01-2019",2019,213,"13:47:31",55,"B1_R3",1,1,"4",0.007241287,14.15633203,265.0482691,0.241431035,-0.882032144,38.17420323,38.93849677,3.046749375,52.45482951,-12.5,-8.5,"No","No",1,3,"29.8"
"198",389,195,"08-01-2019",2019,213,"16:57:09",55,"B1_R3",1,1,"5",0.00376839,10.01312279,225.5345493,0.113842285,0.844341626,38.22669677,38.82960968,3.258523185,49.99624082,-10.3,NA,"No","No",1,3,"32.2"
"199",399,200,"07-01-2019",2019,182,"6:56:27",55,"B1_R3",5,1,"1",0.000580583,-0.288840517,401.2744282,0.059978269,0.798401135,17.57198387,18.16463226,0.978086167,49.60268352,-5.6,NA,"No","No",1,1,NA
"200",401,201,"07-01-2019",2019,182,"10:48:55",55,"B1_R3",5,1,"2",0.002954477,13.34067892,176.0730435,0.112374942,0.774975295,33.65927419,34.08363226,2.618404501,48.88039874,-12.1,NA,"No","No",1,1,NA
"201",403,202,"07-01-2019",2019,182,"14:47:41",55,"B1_R3",5,1,"3",0.003162486,9.100560217,222.2627234,0.099260974,0.774975295,37.74487097,38.05101613,3.122327549,51.58192966,NA,NA,"No","No",1,1,NA
"202",405,203,"07-01-2019",2019,182,"17:35:29",55,"B1_R3",5,1,"4",0.00261384,8.451490122,225.1027793,0.092168729,0.774975295,36.2344,37.08463793,2.780960107,51.54950107,NA,NA,"No","No",1,1,NA
"203",411,206,"09-05-2019",2019,248,"5:51:22",55,"B1_R3",1,1,"1",0.000211365,-0.546539588,447.9461556,0.015468758,0.86252014,23.31929677,24.38193548,1.353769848,49.63181844,-4.7,NA,"No","No",1,3,NA
"204",413,207,"09-05-2019",2019,248,"8:51:33",55,"B1_R3",1,1,"2",0.00378926,13.30973576,262.2223188,0.201857347,0.839705664,29.640085,30.948135,1.928888955,49.89430639,-9,NA,"No","No",1,3,NA
"205",415,208,"07-12-2019",2019,193,"11:32:49",55,"B1_R3",5,1,"3",0.001841139,7.496986106,143.4272462,0.050349952,0.822410922,38.83145161,38.42266129,3.549766247,50.1139477,NA,NA,"No","No",1,1,NA
"206",416,208,"09-05-2019",2019,248,"11:26:37",55,"B1_R3",1,1,"3",0.004879339,12.25002063,262.6924935,0.190816958,0.821130852,35.30475484,36.33141935,2.58869413,51.91660094,-15.1,NA,"No","No",1,3,NA
"207",417,209,"07-12-2019",2019,193,"11:32:49",55,"B1_R3",5,1,"3",0.001841139,7.496986106,143.4272462,0.050349952,0.822410922,38.83145161,38.42266129,3.549766247,50.1139477,-14.9,NA,"No","No",1,1,NA
"208",418,209,"09-05-2019",2019,248,"13:40:45",55,"B1_R3",1,1,"4",0.005643048,13.57724423,235.5418914,0.174667998,0.839705664,37.64338387,37.79520645,3.243450949,49.91447755,-16.2,-10.3,"No","No",1,3,NA
"209",419,210,"09-05-2019",2019,248,"16:33:46",55,"B1_R3",1,1,"5",0.005629774,13.16556744,262.9460804,0.208775005,0.821130852,37.45997097,38.53417742,2.719454597,54.65874001,-16.9,NA,"No","No",1,3,NA
"210",425,213,"07-01-2019",2019,182,"7:00:50",55,"B1_R3",6,1,"1",0.000630067,-0.653118422,410.0786813,0.064142145,0.786186126,17.8859129,18.51916452,0.993176058,49.68920911,-4.5,NA,"No","No",1,1,NA
"211",431,216,"07-28-2019",2019,209,"05:56:33",55,"B1_R3",2,1,"1",0.000144347,-0.395901734,454.5322163,0.009897891,0.773311875,24.05097097,24.8346871,1.440611482,49.66041953,-1.5,NA,"No","No",1,3,NA
"212",433,217,"07-28-2019",2019,209,"9:45:25",55,"B1_R3",2,1,"2",0.003917921,7.578665034,250.5948561,0.104272914,-2.468867793,37.16512581,38.13566774,3.721860117,39.3665047,-14,NA,"No","No",1,3,"31.3"
"213",435,218,"07-28-2019",2019,209,"12:01:58",55,"B1_R3",2,1,"3",0.007870108,10.4037615,268.3196753,0.186112635,0.791868226,44.13497419,44.72607742,4.143838573,53.3811433,-13.8,NA,"No","No",1,3,"38.4"
"214",437,219,"07-12-2019",2019,193,"06:16:22",55,"B1_R3",6,1,"1",-0.000150973,-0.172671559,375.0636488,-0.014487868,0.790739217,17.93438065,19.62298065,1.0310997,45.00320493,-5.75,NA,"No","No",1,1,NA
"215",438,219,"07-28-2019",2019,209,"14:31:04",55,"B1_R3",2,1,"4",0.006344683,7.641779477,260.6925291,0.125163412,-2.468867793,46.14718333,46.3169,4.864696617,51.96393071,-15.8,-13.6,"No","No",1,3,"37.5"
"216",439,220,"07-12-2019",2019,193,"8:45:00",55,"B1_R3",6,1,"2",0.00235253,14.04912616,234.8882539,0.150424507,0.822410922,27.46264194,28.87023871,1.59329629,52.21564328,-8.4,NA,"No","No",1,1,NA
"217",440,220,"07-28-2019",2019,209,"17:11:30",55,"B1_R3",2,1,"5",0.0038399,3.750151626,284.3496307,0.075092884,0.791868226,45.49762903,46.01481935,4.850365285,49.61619099,-11.7,NA,"No","No",1,3,"35.3"
"218",441,221,"07-12-2019",2019,193,"13:33:53",55,"B1_R3",6,1,"4",0.001775279,5.401054663,189.2063194,0.045639126,0.822410922,41.18726774,41.80956452,3.733781146,51.01315481,-16.1,-11.9,"No","No",1,1,NA
"219",443,222,"07-12-2019",2019,193,"16:56:47",55,"B1_R3",6,1,"5",0.00171071,3.408102491,218.7193364,0.035070955,0.760068969,44.66787419,44.91896129,4.584972042,50.94316689,-13.84,NA,"No","No",1,1,NA
"220",445,223,"07-12-2019",2019,193,"19:12:22",55,"B1_R3",6,1,"6",0.001071935,5.242401758,214.2027396,0.04874753,0.822410922,36.28300323,37.2503,2.128758562,61.54282303,-13.9,NA,"No","No",1,1,NA
"221",447,224,"07-01-2019",2019,182,"6:07:39",13,"B2_R1",1,1,"1",0.005237989,-1.970576798,400.1853771,0.505969697,0.804640887,18.4246129,19.32226774,1.155802517,43.17639001,-3.7,NA,"No","No",1,2,NA
"222",449,225,"07-01-2019",2019,182,"10:25:15",13,"B2_R1",1,1,"2",0.006291224,22.96166195,270.1409098,0.340370204,0.776632986,29.83678065,30.58617742,1.960986779,51.28627864,-8.5,NA,"No","No",1,2,NA
"223",451,226,"07-01-2019",2019,182,"14:03:46",13,"B2_R1",1,1,"3",0.006310222,18.55534911,244.4470209,0.223179556,0.776632986,35.74459677,36.51935806,2.881959708,48.90668902,NA,NA,"No","No",1,2,NA
"224",452,226,"08-15-2019",2019,227,"6:16:12",55,"B1_R3",2,1,"1",0.000157101,-0.432809018,452.8872468,0.011184146,0.817082217,23.47229355,24.21945484,1.392430859,49.72215392,-2.2,NA,"No","No",1,3,NA
"225",453,227,"07-01-2019",2019,182,"16:31:10",13,"B2_R1",1,1,"4",0.003383389,13.29229351,194.8101566,0.114576442,0.776632986,35.48988387,35.90157097,2.933894894,48.33644788,NA,NA,"No","No",1,2,NA
"226",454,227,"08-15-2019",2019,227,"09:12:11",55,"B1_R3",2,1,"2",0.005285544,15.39109391,253.0956282,0.20137412,0.906757924,35.56031935,36.60825806,2.659438076,51.31123292,-10.8,NA,"No","No",1,3,"27"
