Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
166,Lodi West,San Joaquin Valley,1/28/2001,28,1.42, ,0, ,132, ,0.7, ,12.8, ,-0.8, ,5.7, ,95, ,56, ,81, ,2.6, ,0.9, ,82, ,8, 
166,Lodi West,San Joaquin Valley,1/29/2001,29,1.61, ,1.3, ,139, ,0.9, ,13.5, ,3, ,7.8, ,93, ,61, ,81, ,4.7, ,1.2, ,107.3, ,8.4, 
166,Lodi West,San Joaquin Valley,1/30/2001,30,1.13, ,0, ,104, ,0.6, ,10.4, ,0.1, ,4.9, ,92, ,52, ,73, ,0.5, ,1.1, ,94.9, ,8.2, 
166,Lodi West,San Joaquin Valley,1/31/2001,31,1.59, ,0.1, ,158, ,0.6, ,14.6, ,-2.6, ,4.6, ,95, ,38, ,72, ,0, ,0.7, ,56.3, ,7.6, 
166,Lodi West,San Joaquin Valley,2/1/2001,32,1.46, ,0, ,135, ,0.8, ,15, ,1.7, ,7.4, ,93, ,50, ,78, ,3.7, ,0.9, ,79.8, ,7.6, 
166,Lodi West,San Joaquin Valley,2/2/2001,33,1.23, ,0, ,116, ,0.8, ,15.4, ,-0.5, ,7.1, ,96, ,52, ,81, ,4, ,0.6, ,53, ,8, 
166,Lodi West,San Joaquin Valley,2/3/2001,34,1.84, ,0, ,152, ,0.9, ,18.8, ,2.6, ,9.7, ,93, ,46, ,75, ,5.4, ,0.8, ,66.8, ,8.3, 
166,Lodi West,San Joaquin Valley,2/4/2001,35,1.85, ,0, ,151, ,1.1, ,20.8, ,5.5, ,11.7, ,95, ,51, ,78, ,8, ,0.7, ,64.1, ,9.1, 
166,Lodi West,San Joaquin Valley,2/5/2001,36,1.15, ,0.2, ,115, ,1, ,19.4, ,1.6, ,8.4, ,96, ,58, ,90, ,6.8, ,0.6, ,52.2, ,9.4, 
166,Lodi West,San Joaquin Valley,2/6/2001,37,1.82, ,2.6, ,143, ,0.7, ,13.2, ,4.7, ,8.4, ,95, ,42, ,68, ,2.8, ,2, ,172.6, ,9.3, 
166,Lodi West,San Joaquin Valley,2/7/2001,38,0.79,R,0, ,0,R,,M,12.7, ,0, ,8.3, ,73, ,28, ,,M,,M,3, ,257.7, ,11.5, 
166,Lodi West,San Joaquin Valley,2/8/2001,39,0.16,R,0, ,0,R,0.5,Y,13.5, ,-0.6, ,6.5, ,69, ,30, ,49,Y,-3.5,Y,1.6, ,134.7, ,10.9, 
166,Lodi West,San Joaquin Valley,2/9/2001,40,0.83,R,,M,,M,,M,,M,,M,,M,81,H,60,H,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/10/2001,41,1.07,H,,M,,M,,M,,M,,M,,M,,H,,H,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/11/2001,42,1.15,H,,M,,M,,M,,M,,M,,M,,H,,H,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/12/2001,43,1.4,H,,M,,M,,M,,M,,M,,M,,H,,H,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/13/2001,44,1.36,H,,M,,M,,M,,M,,M,,M,,H,,H,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/14/2001,45,1.21,H,,M,,M,,M,,M,,M,,M,,H,,H,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/15/2001,46,1.22,H,,M,,M,,M,,M,,M,,M,,H,,H,,M,,M,,M,,M,,M
166,Lodi West,San Joaquin Valley,2/16/2001,47,1.81,H,0,H,107,H,0.8,H,17, ,7.4, ,11.8,H,75,H,39,H,58, ,3.7, ,1,H,90.4,H,9.6,H
166,Lodi West,San Joaquin Valley,2/17/2001,48,0.35, ,0.4, ,30, ,0.9, ,12.9, ,7, ,9.7, ,92, ,63, ,76, ,5.8, ,1.3, ,108, ,9.3, 
166,Lodi West,San Joaquin Valley,2/18/2001,49,0.6, ,1.9, ,63, ,1.1, ,15.4, ,7, ,10.5, ,94, ,69, ,87, ,8.5, ,1.1, ,90.8, ,9.7, 
166,Lodi West,San Joaquin Valley,2/19/2001,50,1.62, ,13.4, ,123, ,1.1, ,15.2, ,8.3, ,10.8, ,92, ,65, ,81, ,7.7, ,2.1, ,180.1, ,10.1, 
166,Lodi West,San Joaquin Valley,2/20/2001,51,0.41, ,1.1, ,50, ,1.1, ,13.6, ,8.9, ,10.5, ,88, ,72, ,84, ,7.8, ,1.7, ,150.2, ,10.3, 
166,Lodi West,San Joaquin Valley,2/21/2001,52,1.23, ,4.4, ,95, ,1.1, ,15.6, ,8.8, ,11.5, ,93, ,67, ,81, ,8.4, ,2, ,170.4, ,10.5, 
166,Lodi West,San Joaquin Valley,2/22/2001,53,1.58, ,9.7, ,133, ,0.9, ,13.5, ,6, ,8.9, ,94, ,57, ,79, ,5.4, ,1.5, ,130.6, ,10.5, 
166,Lodi West,San Joaquin Valley,2/23/2001,54,1.68, ,4.3, ,147, ,0.9, ,13.3, ,5.3, ,8.3, ,93, ,59, ,80, ,5, ,1.5, ,125.7, ,10.5, 
166,Lodi West,San Joaquin Valley,2/24/2001,55,0.2, ,14, ,35, ,0.9, ,9.5, ,6.2, ,7.7, ,92, ,83, ,89, ,5.9, ,2.8, ,241.3, ,10.1, 
166,Lodi West,San Joaquin Valley,2/25/2001,56,2.29, ,0.2, ,183, ,1, ,17.1, ,6.9, ,11.1, ,92, ,48, ,74, ,6.7, ,1.4, ,116.7, ,10.3, 
166,Lodi West,San Joaquin Valley,2/26/2001,57,1.43, ,0, ,126, ,0.9, ,14.8, ,5.8, ,9.5, ,93, ,63, ,79, ,6, ,0.8, ,71.4, ,10.9, 
166,Lodi West,San Joaquin Valley,2/27/2001,58,3.06, ,0.1, ,215,R,0.8, ,19.7, ,2, ,10.2, ,96, ,35, ,63, ,3.4, ,1.6, ,139.4, ,10.7, 
166,Lodi West,San Joaquin Valley,2/28/2001,59,2.73, ,0, ,212, ,0.7, ,16, ,0.8, ,8, ,93, ,33, ,66, ,2, ,1.4, ,118.6, ,10.3, 
166,Lodi West,San Joaquin Valley,3/1/2001,60,2.09, ,0, ,170, ,0.8, ,16.6, ,1.1, ,8.8, ,94, ,43, ,73, ,4.2, ,0.9, ,80.6, ,10.2, 
166,Lodi West,San Joaquin Valley,3/2/2001,61,0.36, ,10.1, ,56, ,1, ,12.1, ,5, ,8.7, ,95, ,85, ,91, ,7.4, ,0.9, ,74.8, ,10.8, 
166,Lodi West,San Joaquin Valley,3/3/2001,62,1, ,5.8, ,101, ,1, ,12.5, ,2.5, ,8.8, ,96, ,75, ,89, ,7.1, ,0.8, ,72.8, ,10.8, 
166,Lodi West,San Joaquin Valley,3/4/2001,63,0.55, ,13.8, ,33, ,1.1, ,14.7, ,10.2, ,11.9, ,93, ,56, ,80, ,8.5, ,3.2, ,277.3, ,11.1, 
166,Lodi West,San Joaquin Valley,3/5/2001,64,0.97, ,9.9, ,87, ,1.2, ,15.8, ,10.1, ,12.4, ,94, ,70, ,85, ,9.9, ,1.6, ,140.9, ,11.3, 
166,Lodi West,San Joaquin Valley,3/6/2001,65,2.09, ,0, ,157, ,1.2, ,19, ,8, ,12.8, ,93, ,61, ,80, ,9.3, ,1.2, ,103.4, ,11.9, 
166,Lodi West,San Joaquin Valley,3/7/2001,66,2.06, ,0, ,161, ,1.2, ,19.3, ,6.1, ,12.4, ,95, ,65, ,84, ,9.7, ,0.8, ,65.9, ,12.3, 
166,Lodi West,San Joaquin Valley,3/8/2001,67,1.51, ,0, ,133, ,1.1, ,17.2, ,4.3, ,10.5, ,96, ,66, ,84, ,7.9, ,0.7, ,64, ,12.4, 
166,Lodi West,San Joaquin Valley,3/9/2001,68,2.39, ,0, ,190, ,0.9, ,16.3, ,2.6, ,9.3, ,94, ,52, ,77, ,5.5, ,1.2, ,103.2, ,12, 
166,Lodi West,San Joaquin Valley,3/10/2001,69,2.96, ,0, ,232, ,0.8, ,19, ,2.1, ,10.4, ,87, ,39, ,66, ,4.4, ,1.1, ,98.2, ,11.7, 
166,Lodi West,San Joaquin Valley,3/11/2001,70,2.62, ,0, ,211, ,1, ,18.2, ,2.6, ,10.3, ,96, ,54, ,78, ,6.6, ,0.8, ,66, ,11.9, 
166,Lodi West,San Joaquin Valley,3/12/2001,71,3.01, ,0, ,237, ,0.9, ,21.1, ,1, ,11.3, ,95, ,38, ,69, ,5.9, ,0.7, ,59.2, ,11.8, 
166,Lodi West,San Joaquin Valley,3/13/2001,72,3.14, ,0, ,238, ,1.1, ,21.1, ,3.7, ,12.4, ,94, ,51, ,74, ,7.9, ,0.8, ,65.8, ,12, 
166,Lodi West,San Joaquin Valley,3/14/2001,73,3.09, ,0, ,230, ,1.1, ,20.8, ,3.2, ,11.7, ,96, ,45, ,78, ,7.9, ,0.9, ,79.6, ,12.1, 
166,Lodi West,San Joaquin Valley,3/15/2001,74,2.1, ,0.1, ,164, ,1, ,18.3, ,3.5, ,10.8, ,95, ,52, ,77, ,6.9, ,1, ,85.4, ,11.9, 
166,Lodi West,San Joaquin Valley,3/16/2001,75,3.44, ,0, ,241, ,0.9, ,19.1, ,5, ,12, ,93, ,34, ,68, ,6.2, ,1.5, ,126.5, ,12, 
166,Lodi West,San Joaquin Valley,3/17/2001,76,3.3, ,0, ,229, ,1.1, ,22.5, ,4.1, ,13.9, ,93, ,46, ,72, ,8.8, ,0.9, ,77.8, ,12.1, 
166,Lodi West,San Joaquin Valley,3/18/2001,77,3.33,R,0, ,235, ,1.3, ,24.8, ,5.4, ,15.5, ,96, ,51, ,75, ,11.2, ,0.6, ,51.4, ,12.8, 
166,Lodi West,San Joaquin Valley,3/19/2001,78,3.25,R,0, ,218, ,1.5, ,25.6, ,6.8, ,16.6, ,96, ,55, ,80, ,13.2, ,0.5, ,43.6, ,13.3, 
166,Lodi West,San Joaquin Valley,3/20/2001,79,2.97, ,0.1, ,194, ,1.6, ,27.4,Y,11, ,18.1, ,96, ,50, ,76, ,13.8, ,0.5, ,41.4, ,14.1, 
166,Lodi West,San Joaquin Valley,3/21/2001,80,3.39, ,0, ,222, ,1.5, ,24.8, ,9.4, ,16, ,93, ,60, ,80, ,12.6, ,1.3, ,108.8, ,14.5, 
166,Lodi West,San Joaquin Valley,3/22/2001,81,3.58, ,0, ,243, ,1.2, ,19.8, ,10.4, ,14.1, ,88, ,59, ,75, ,9.8, ,2, ,170.6, ,14.6, 
166,Lodi West,San Joaquin Valley,3/23/2001,82,3.36, ,0, ,236, ,1.2, ,20.3, ,9.3, ,13.9, ,90, ,61, ,78, ,10.2, ,1.2, ,104.4, ,14.4, 
166,Lodi West,San Joaquin Valley,3/24/2001,83,3.09, ,7, ,211, ,1.4, ,23, ,8.7, ,15.8, ,95, ,54, ,77, ,11.7, ,1, ,88.3, ,14.5, 
166,Lodi West,San Joaquin Valley,3/25/2001,84,3.46, ,0.6, ,235, ,1.2, ,19.5, ,10.1, ,14.3, ,94, ,50, ,74, ,9.8, ,1.4, ,119, ,15, 
166,Lodi West,San Joaquin Valley,3/26/2001,85,3.96, ,0, ,270,R,1.1, ,21.4, ,7.5, ,13.6, ,92, ,40, ,69, ,8, ,1.7, ,144.4, ,14.6, 
166,Lodi West,San Joaquin Valley,3/27/2001,86,3.89, ,0, ,252, ,1.1, ,24, ,6.8, ,14.9, ,91, ,33, ,62, ,7.7, ,1.2, ,107.6, ,14.2, 
166,Lodi West,San Joaquin Valley,3/28/2001,87,4.24, ,0, ,262, ,1.4, ,25.6, ,10.5, ,17.6, ,88, ,52, ,69, ,11.9, ,1.5, ,125.9, ,14.6, 
166,Lodi West,San Joaquin Valley,3/29/2001,88,4.5, ,0, ,273, ,1.2, ,25.7, ,7.6, ,16.8, ,90, ,34, ,62, ,9.5, ,1.7, ,147.8, ,14.8, 
166,Lodi West,San Joaquin Valley,3/30/2001,89,4.46, ,0, ,271, ,1.1, ,27.4,Y,7.7, ,17.7, ,81, ,25, ,53, ,8, ,1.2, ,102.4, ,14.7, 
166,Lodi West,San Joaquin Valley,3/31/2001,90,4.51, ,0, ,276, ,1.2, ,28,Y,7.1, ,17.6, ,94, ,36, ,61, ,10, ,1.1, ,92.2, ,14.6, 
166,Lodi West,San Joaquin Valley,4/1/2001,91,4.18, ,0, ,268, ,1, ,22.6, ,6.8, ,14.5, ,88, ,41, ,62, ,7.2, ,1.3, ,114.1, ,14.5, 
166,Lodi West,San Joaquin Valley,4/2/2001,92,3.33, ,0, ,231, ,0.7, ,16.1, ,5.6, ,10.6, ,73, ,33, ,55, ,1.9, ,2, ,169.4, ,14, 
166,Lodi West,San Joaquin Valley,4/3/2001,93,3.62, ,0, ,288,R,0.6, ,15.8, ,1.7, ,8.7, ,85, ,29, ,54, ,0, ,1.1, ,93.6, ,13.3, 
166,Lodi West,San Joaquin Valley,4/4/2001,94,3.64, ,0, ,266, ,0.7, ,17.9, ,0.1,Y,9.7, ,93, ,27, ,56, ,1.2, ,0.9, ,75.5, ,12.6, 
166,Lodi West,San Joaquin Valley,4/5/2001,95,4.08, ,0, ,282, ,0.8, ,20.8, ,2.8, ,11.4, ,89, ,28, ,57, ,3.3, ,1.2, ,99.7, ,12.6, 
166,Lodi West,San Joaquin Valley,4/6/2001,96,0.68, ,10.7, ,76, ,1, ,11.4,Y,6.5, ,9.3, ,95, ,69, ,83, ,6.6, ,1.2, ,105.1, ,12.5, 
166,Lodi West,San Joaquin Valley,4/7/2001,97,2.21, ,2.7, ,179, ,0.9, ,13.6, ,4.2, ,8.5, ,91, ,57, ,78, ,4.9, ,1.3, ,110.9, ,12.3, 
166,Lodi West,San Joaquin Valley,4/8/2001,98,2.75, ,16.1, ,222, ,0.8, ,13.7, ,1.1,Y,7.3, ,91, ,57, ,77, ,3.5, ,1.2, ,106.9, ,11.6, 
166,Lodi West,San Joaquin Valley,4/9/2001,99,4.12, ,0.1, ,289, ,0.8, ,17.5, ,3.7, ,10, ,95, ,36, ,63, ,3.4, ,1.7, ,144.7, ,11.2, 
166,Lodi West,San Joaquin Valley,4/10/2001,100,4.1, ,0, ,291, ,0.8, ,20.1, ,2.7, ,11.7, ,83, ,27, ,57, ,3.4, ,1.4, ,118.4, ,11.6, 
166,Lodi West,San Joaquin Valley,4/11/2001,101,2.54, ,0, ,180, ,1, ,17.3, ,4.1, ,11.7, ,90, ,54, ,72, ,6.9, ,1.7, ,147, ,12.5, 
166,Lodi West,San Joaquin Valley,4/12/2001,102,3.85, ,0, ,277, ,0.8, ,19.3, ,1.1,Y,10.2, ,95, ,33, ,65, ,4, ,0.8, ,66.7, ,12.1, 
166,Lodi West,San Joaquin Valley,4/13/2001,103,3.83, ,0, ,269, ,0.9, ,16.7, ,3.3, ,10.1, ,94, ,49, ,69, ,4.7, ,1.1, ,97.8, ,12.4, 
166,Lodi West,San Joaquin Valley,4/14/2001,104,3.93, ,0, ,281, ,0.9, ,19.6, ,2, ,10.8, ,95, ,42, ,69, ,5.4, ,1, ,83.3, ,12.3, 
166,Lodi West,San Joaquin Valley,4/15/2001,105,4.24, ,0, ,293, ,0.9, ,21.2, ,2.1, ,11.9, ,95, ,44, ,67, ,6, ,1, ,86.7, ,12.8, 
166,Lodi West,San Joaquin Valley,4/16/2001,106,4.18, ,0, ,275, ,1, ,21.1, ,6.8, ,13, ,90, ,41, ,66, ,6.8, ,1, ,87.5, ,13.3, 
166,Lodi West,San Joaquin Valley,4/17/2001,107,4.46, ,0, ,293, ,1.1, ,23.6, ,5.4, ,14.9, ,92, ,39, ,67, ,8.9, ,0.8, ,65.9, ,13.4, 
166,Lodi West,San Joaquin Valley,4/18/2001,108,3.14,R,0.2, ,204, ,1.1, ,22.9, ,5.9, ,13.8, ,90, ,47, ,70, ,8.4, ,1.3, ,111.4, ,13.7, 
166,Lodi West,San Joaquin Valley,4/19/2001,109,3.5, ,0, ,230, ,0.9, ,18.1, ,5.8, ,12.1, ,89, ,43, ,66, ,6, ,1.5, ,127.8, ,13.8, 
166,Lodi West,San Joaquin Valley,4/20/2001,110,0.7, ,14.1, ,84, ,1, ,12.3,Y,3.6, ,8.2, ,93, ,82, ,89, ,6.5, ,1.3, ,113.4, ,13.1, 
166,Lodi West,San Joaquin Valley,4/21/2001,111,3.87, ,0.1, ,280, ,1, ,19.5, ,3.8, ,10.9, ,95, ,45, ,76, ,6.9, ,1.1, ,93.1, ,12.6, 
166,Lodi West,San Joaquin Valley,4/22/2001,112,4.46, ,0, ,310, ,1.2, ,22, ,6.1, ,13.5, ,93, ,54, ,75, ,9.2, ,0.9, ,78.1, ,13.2, 
166,Lodi West,San Joaquin Valley,4/23/2001,113,4.67,R,0, ,309, ,1.2, ,24.3, ,4.8, ,15.4, ,96, ,46, ,70, ,9.9, ,0.7, ,64.5, ,13.9, 
166,Lodi West,San Joaquin Valley,4/24/2001,114,5.03,R,0, ,313, ,1.4, ,29.2, ,8.1, ,19.1, ,94, ,38, ,63, ,12, ,0.5,Y,44,Y,14.6, 
166,Lodi West,San Joaquin Valley,4/25/2001,115,5.18,R,0, ,314, ,1.5, ,31, ,9.4, ,20.6, ,95, ,36, ,61, ,12.9, ,0.4,Y,38.7,Y,15.4, 
166,Lodi West,San Joaquin Valley,4/26/2001,116,5.18, ,0, ,312, ,1.2, ,26.8, ,7.9, ,17.4, ,95, ,40, ,62, ,10.1, ,1.2, ,99.9, ,15.8, 
166,Lodi West,San Joaquin Valley,4/27/2001,117,5.05, ,0, ,316, ,1.2, ,24, ,7.4, ,15.2, ,85, ,42, ,67, ,9, ,1.7, ,143.5, ,15.4, 
166,Lodi West,San Joaquin Valley,4/28/2001,118,4.65, ,0, ,283, ,1.1, ,20.8, ,10, ,15, ,85, ,44, ,62, ,7.8, ,2, ,172.4, ,15.5, 
166,Lodi West,San Joaquin Valley,4/29/2001,119,5.29, ,0, ,319, ,1, ,25.2, ,6.5, ,16.1, ,86, ,28, ,52, ,6.3, ,1.3, ,110, ,15.2, 
166,Lodi West,San Joaquin Valley,4/30/2001,120,5.49, ,0, ,321, ,1.2, ,28.7, ,8.2, ,19, ,91, ,30, ,56, ,10, ,1.1, ,97.6, ,15.4, 
166,Lodi West,San Joaquin Valley,5/1/2001,121,6.4, ,0, ,329, ,0.9, ,27.5, ,12.9, ,19.6, ,85, ,15, ,38, ,5, ,2.3, ,202.9, ,16.1, 
166,Lodi West,San Joaquin Valley,5/2/2001,122,7.52, ,0, ,335, ,0.5,Y,25, ,12.3, ,18.5, ,37, ,13, ,23,Y,-2.8,Y,4,Y,341.4,Y,15.7, 
166,Lodi West,San Joaquin Valley,5/3/2001,123,7, ,0, ,341, ,0.5,Y,28.1, ,11.3, ,19.8, ,56, ,14, ,23,Y,-1.9,Y,2.5, ,218.5, ,15.6, 
166,Lodi West,San Joaquin Valley,5/4/2001,124,5.68,R,0, ,327, ,0.9, ,30, ,5.8, ,18.9, ,89, ,15, ,39, ,4.8, ,0.9, ,75.5, ,15.9, 
166,Lodi West,San Joaquin Valley,5/5/2001,125,5.88, ,0, ,327, ,1.1, ,30.8, ,9.7, ,20.2, ,87, ,18, ,45, ,7.7, ,1.1, ,93.2, ,16.5, 
166,Lodi West,San Joaquin Valley,5/6/2001,126,5.91, ,0, ,332, ,1, ,32.3, ,8.6, ,21.2, ,87, ,15, ,40, ,7.1, ,0.8,Y,73.1,Y,16.9, 
166,Lodi West,San Joaquin Valley,5/7/2001,127,6.01, ,0, ,335, ,1.2, ,34.3, ,9.7, ,22.9, ,88, ,22, ,44, ,10, ,0.7,Y,59.6,Y,17.5, 
166,Lodi West,San Joaquin Valley,5/8/2001,128,6.06,R,0, ,329, ,1.4, ,35.4, ,12.8, ,24.1, ,89, ,23, ,48, ,12.4, ,0.8,Y,65.2,Y,23.6,Y
166,Lodi West,San Joaquin Valley,5/9/2001,129,6.2,R,0, ,329, ,1.4, ,33.5, ,12.9, ,22.5, ,88, ,23, ,51, ,11.8, ,1.1, ,93.2, ,24.5,Y
166,Lodi West,San Joaquin Valley,5/10/2001,130,5.98, ,0, ,332, ,1.3, ,35.2, ,10.6, ,22.8, ,88, ,22, ,48, ,11.3, ,0.8,Y,66,Y,24.8,Y
166,Lodi West,San Joaquin Valley,5/11/2001,131,6.17, ,0, ,325, ,1.3, ,32.1, ,13.2, ,21.9, ,83, ,22, ,49, ,10.7, ,1.3, ,109.8, ,24.9,Y
166,Lodi West,San Joaquin Valley,5/12/2001,132,4.51, ,0, ,260, ,1.3, ,22.9, ,12.2, ,16.2, ,85, ,49, ,69, ,10.4, ,2.1, ,184.7, ,24.1,Y
166,Lodi West,San Joaquin Valley,5/13/2001,133,5.05, ,0, ,316, ,1.2, ,22.9, ,9.6, ,15.8, ,86, ,44, ,66, ,9.4, ,1.6, ,134, ,23.2,Y
166,Lodi West,San Joaquin Valley,5/14/2001,134,5.63, ,0, ,317, ,1, ,26.1, ,6.6, ,17, ,92, ,23, ,52, ,7.2, ,1.6, ,134.3, ,22.5, 
166,Lodi West,San Joaquin Valley,5/15/2001,135,4.63, ,0, ,240, ,1.5, ,26.2, ,14.2, ,19.6, ,84, ,50, ,64, ,12.6, ,1.7, ,149.9, ,22.5, 
166,Lodi West,San Joaquin Valley,5/16/2001,136,5.53, ,0, ,329, ,1.4, ,27.7, ,13.2, ,20.1, ,90, ,35, ,60, ,12.1, ,1, ,90, ,22.6, 
166,Lodi West,San Joaquin Valley,5/17/2001,137,5.95,R,0, ,333, ,1.3, ,30.4, ,10.2, ,20.3, ,91, ,26, ,54, ,10.6, ,1, ,84.3, ,22.4, 
166,Lodi West,San Joaquin Valley,5/18/2001,138,6.32, ,0, ,330, ,1.3, ,32.1, ,12, ,22.1, ,78, ,28, ,49, ,11, ,1.3, ,113.3, ,22.2, 
166,Lodi West,San Joaquin Valley,5/19/2001,139,6.56, ,0, ,336, ,1.4, ,35.2, ,12.3, ,24.1, ,84, ,19, ,47, ,12, ,1.3, ,113.3, ,22.3, 
166,Lodi West,San Joaquin Valley,5/20/2001,140,6.82, ,0, ,342, ,1.4, ,34.8, ,14.2, ,25.4, ,77, ,24, ,43, ,11.8, ,1.5, ,129.9, ,22.6, 
166,Lodi West,San Joaquin Valley,5/21/2001,141,6.62, ,0, ,341, ,1.4, ,36.8,Y,16.1, ,26.1, ,76, ,22, ,41, ,12, ,1.2, ,99.9, ,22.7, 
166,Lodi West,San Joaquin Valley,5/22/2001,142,6.66, ,0, ,338, ,1.3, ,33.6, ,13.5, ,23.6, ,88, ,25, ,46, ,11.4, ,1.5, ,128.3, ,22.7, 
166,Lodi West,San Joaquin Valley,5/23/2001,143,6.45, ,0, ,344, ,1.4, ,33, ,14.1, ,23, ,75, ,29, ,48, ,11.4, ,1.4, ,117.4, ,21.8, 
166,Lodi West,San Joaquin Valley,5/24/2001,144,6.6, ,0, ,339, ,1.3, ,32.9, ,13, ,23.2, ,84, ,29, ,45, ,10.7, ,1.3, ,116.3, ,22.5, 
166,Lodi West,San Joaquin Valley,5/25/2001,145,6.34, ,0, ,338, ,1.1, ,30.5, ,11.1, ,21.3, ,73, ,23, ,44, ,8.4, ,1.3, ,112.1, ,22.1, 
166,Lodi West,San Joaquin Valley,5/26/2001,146,5.52, ,0, ,346, ,1.3, ,27.7, ,10.4, ,18.3, ,90, ,38, ,63, ,11.1, ,0.6,Y,47.7,Y,22.1, 
166,Lodi West,San Joaquin Valley,5/27/2001,147,5.28, ,0, ,329, ,1.2, ,22.7, ,8.5, ,15.6, ,90, ,44, ,66, ,9.3, ,1.6, ,137.4, ,22, 
166,Lodi West,San Joaquin Valley,5/28/2001,148,5.58, ,0, ,343, ,1.2, ,25.6, ,8.7, ,17.3, ,87, ,39, ,58, ,9.1, ,0.9, ,75.3, ,21.5, 
166,Lodi West,San Joaquin Valley,5/29/2001,149,6.01, ,0, ,343, ,1.3, ,31.1, ,11, ,21.4, ,84, ,25, ,49, ,10.4, ,0.8,Y,66.6,Y,21.5, 
166,Lodi West,San Joaquin Valley,5/30/2001,150,6.4,R,0, ,343, ,1.5, ,35.2, ,12.7, ,24.8, ,83, ,30, ,49, ,13.4, ,0.8,Y,68.5,Y,21.7, 
166,Lodi West,San Joaquin Valley,5/31/2001,151,6.72, ,0, ,342, ,1.6, ,37.6,Y,14.4, ,26.8, ,84, ,26, ,46, ,14.2, ,0.9, ,75.3, ,22.3, 
166,Lodi West,San Joaquin Valley,6/1/2001,152,5.83, ,0, ,304, ,1.4, ,28.5, ,12.9, ,21.3, ,83, ,42, ,55, ,11.8, ,1.4, ,117.8, ,22.4, 
166,Lodi West,San Joaquin Valley,6/2/2001,153,5.92, ,0, ,357, ,1.1, ,25.8, ,8.6, ,17.3, ,90, ,34, ,57, ,8.7, ,1.1, ,96.9, ,21.8, 
166,Lodi West,San Joaquin Valley,6/3/2001,154,6.37, ,0, ,366, ,1, ,26.3, ,8.9, ,18.3, ,87, ,19, ,46, ,6.3, ,1.7, ,144.2, ,21.2, 
166,Lodi West,San Joaquin Valley,6/4/2001,155,6.42, ,0, ,365, ,1, ,29.1, ,11.3, ,19.7, ,73, ,22, ,42, ,6.3, ,1.4, ,121.7, ,21.1, 
166,Lodi West,San Joaquin Valley,6/5/2001,156,6.15, ,0, ,336, ,1.1, ,28.6, ,8.5, ,19.8, ,83, ,29, ,49, ,8.7, ,1.4, ,119.7, ,20.8, 
166,Lodi West,San Joaquin Valley,6/6/2001,157,6.5, ,0, ,357, ,1.3, ,31.3, ,9.5, ,21.9, ,88, ,30, ,50, ,11.1, ,1.2, ,104.6, ,20.9, 
166,Lodi West,San Joaquin Valley,6/7/2001,158,6.74, ,0, ,356, ,1.4, ,34.5, ,13.6, ,24.5, ,79, ,25, ,45, ,11.8, ,1.1, ,93, ,21.2, 
166,Lodi West,San Joaquin Valley,6/8/2001,159,6.9, ,0, ,362, ,1.2, ,31.3, ,12.5, ,22.6, ,86, ,26, ,45, ,10.2, ,1.4, ,120.7, ,21.2, 
166,Lodi West,San Joaquin Valley,6/9/2001,160,6.46, ,0, ,364, ,1.2, ,30.1, ,9.4, ,19.9, ,89, ,26, ,52, ,9.8, ,1.3, ,109, ,21, 
166,Lodi West,San Joaquin Valley,6/10/2001,161,6.03, ,0, ,349, ,1.2, ,27.9, ,7.5, ,18.1, ,91, ,36, ,58, ,9.7, ,1.1, ,93.1, ,20.4, 
166,Lodi West,San Joaquin Valley,6/11/2001,162,5.82, ,0, ,320, ,1.4, ,27, ,13.5, ,20.2, ,80, ,43, ,58, ,11.7, ,1.7, ,143.2, ,20.6, 
166,Lodi West,San Joaquin Valley,6/12/2001,163,6.46, ,0, ,358, ,1.3, ,29.3, ,14.5, ,21.4, ,84, ,23, ,50, ,10.6, ,1.6, ,136.6, ,21, 
166,Lodi West,San Joaquin Valley,6/13/2001,164,7.11, ,0, ,368, ,1, ,29.4, ,12.9, ,21.6, ,70, ,22, ,37, ,6.3, ,1.9, ,166.5, ,20.9, 
166,Lodi West,San Joaquin Valley,6/14/2001,165,6.43, ,0, ,363, ,1.3, ,34.9, ,10.3, ,23, ,87, ,22, ,46, ,10.7, ,0.7,Y,62.6,Y,19.3, 
166,Lodi West,San Joaquin Valley,6/15/2001,166,6.49, ,0, ,362, ,1.5, ,33.6, ,12.4, ,23.4, ,90, ,30, ,51, ,12.7, ,0.7,Y,62.7,Y,21.3, 
